KEGG_Drug_ID,CanSmiles,class_index
D06407,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,7
D06408,CC(=O)[O-].CC(=O)[O-].O.O.[Zn+2],0
D06412,CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.C(=CC(=O)O)C(=O)O,2
D06413,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.O.Cl,7
D06414,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.O,7
D06478,CCO.CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,6
D06483,C(CC(C(=O)O)N)CN=C(N)N.Cl,1
D06495,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O.CC(=O)O,5
D06503,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.O.O.O.[Na+].[Na+],7
D06521,O=[Si]=O,0
D06552,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,12
D06553,CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCCC(C3)N.C1=CC=C(C=C1)C(=O)O,0
D06558,CC1C(C(=O)N1S(=O)(=O)[O-])NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=[NH+]2)N.C(CCN)CC(C(=O)O)N,6
D06569,CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C,4
D06573,C1=CC=C(C(=C1)C(COC(=O)N)O)Cl,9
D06574,CC1=C(C=CC(=C1)F)C2CC(CCN2C(=O)N(C)C(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C(=O)C.CS(=O)(=O)O,0
D06597,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NN(C(=O)N3)P(=O)(O)O)C4=CC=C(C=C4)F.CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O,0
D06612,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O.CC(=O)O,0
D06613,CC1CNCCC2=C1C=C(C=C2)Cl.Cl,0
D06618,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-],0
D06619,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],7
D06622,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,2
D06623,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O.O,9
D06637,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,7
D06645,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.O.OP(=O)(O)O,0
D06646,C1=CC=C(C(=C1)C#N)OCC(CNCCNC(=O)CC2=CC=C(C=C2)O)O,2
D06652,C1CCC2(C1)C3CN(CC2CN(C3)CC4CC4)CC5CC5,2
D06653,C1CCC2(C1)C3CN(CC2CN(C3)CC4CC4)CC5CC5.C1CCC2(C1)C3CN(CC2CN(C3)CC4CC4)CC5CC5.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,2
D06661,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C.Cl,3
D06665,COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC.Cl,2
D06670,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,6
D06671,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl,4
D06672,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N,5
D06673,CC1CC2C3CCC4=CC(=O)C=CC4(C3C(=O)CC2(C1(C(=O)CO)O)C)C,5
D06675,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,6
D06676,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,6
D06677,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,6
D06877,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.[Br-],0
D06878,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C.COS(=O)(=O)[O-],0
D06881,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O,2
D06882,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],2
D06884,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O,6
D06885,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)NCO)N(C)C)O,6
D06887,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,9
D06888,C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N,1
D06890,C1=CC(=CC=C1C(=O)NCC(=O)O)N,13
D06891,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Cr],13
D07057,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,6
D07058,CC(=O)NCCCS(=O)(=O)O,9
D07060,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,0
D07062,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.C1CNCCN1,11
D07064,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,1
D07065,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,9
D07066,B(=O)O[O-].O.[Na+],0
D07070,C[N+]1(CCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N.[Br-],0
D07071,CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)OS(=O)(=O)C)O)O)OS(=O)(=O)C,7
D07072,CN(C)CC1=CC=C(O1)CSCCNC(=C[N+](=O)[O-])NCC2=CC3=C(C=C2)OCO3,0
D07075,CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C=CC=CC3=N2,0
D07076,CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C,0
D07077,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,2
D07078,CCN(CC)CC(C)OC(=O)C1CCCCC1(C2CCCCC2)O,0
D07079,CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C,0
D07080,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,0
D07081,CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)(C2=CC=CS2)O.[Br-],0
D07082,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4.CS(=O)(=O)O,1
D07083,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC.[Br-],0
D07084,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],0
D07085,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl,7
D07086,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,1
D07087,CCCN(CCC)C(=O)C(CC1=CC=C(C=C1)OCCN(CC)CC)NC(=O)C2=CC=CC=C2,0
D07088,CCOC1=C(C=C(C=C1)C=C2C3=CC(=C(C=C3CCN2)OCC)OCC)OCC,0
D07089,CCC1=NC(=C2C=C(C(=CC2=C1)OC)OC)CC3=CC=CC=C3,0
D07091,C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=CC=C3,0
D07092,CC(C)N(CCC(C1=CC=CC=C1)C2=CC=CC=C2)C(C)C,0
D07093,CC1=CC=CC=C1CN2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4Cl,0
D07094,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-],0
D07095,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)N4C5=CC=CC=C5SC6=CC=CC=C64,0
D07097,CC(CCC=C(C)C)NC.CC(CCC=C(C)C)NC.C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,0
D07098,CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC,0
D07099,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)CC5CC5.[Br-],0
D07100,CC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N.Cl,7
D07101,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,0
D07102,COC1=CC2=C(C=C1C(=O)NCC3CCCN3CC=C)NN=N2,0
D07104,CCC(C(=O)O)C1(CCCCC1)O,0
D07105,CC(=O)NC1CCSC1=O,0
D07106,CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC,10
D07107,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,0
D07108,C(C(C(=O)[O-])O)(C(=O)[O-])O.O.O.[Na+].[Na+],0
D07111,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,0
D07113,CN(C)C(=O)C(CC[N+]1(CCC(CC1)(C2=CC=C(C=C2)Cl)O)[O-])(C3=CC=CC=C3)C4=CC=CC=C4,0
D07114,CCNC(C)CC1=CC=CC=C1,0
D07115,CC(CC1=CC=CC=C1)NCC2=CC=CC=C2Cl,0
D07117,CC1=C(C=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)N,0
D07118,CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NN3CCCCCC3,0
D07119,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,8
D07122,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,9
D07124,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,4
D07125,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,11
D07126,C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C,11
D07127,CCC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)O,0
D07128,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,0
D07129,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,0
D07130,C(CC(=O)O)C(C(=O)O)NC(=O)N,0
D07131,CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O,1
D07132,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,9
D07133,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)[O-])C(=O)NCC3=CC=C(C=C3)F.[K+],6
D07135,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,1
D07136,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,1
D07137,C1=CC=C2C(=C1)C(=C(C(=O)O2)C(CC(C3=CC=C(C=C3)Cl)O)C4=CC=C(S4)Cl)O,1
D07138,C1=CC=C(C=C1)C2=C(OC(=N2)N(CCO)CCO)C3=CC=CC=C3,1
D07139,CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C,1
D07140,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3,1
D07141,CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,1
D07142,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O,1
D07143,C1CCC(CC1)C(C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=N)N)NCC(=O)O,1
D07144,CCCCCCOC(=O)N=C(C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)N,1
D07145,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3],1
D07146,C1CS(=O)(=O)NCN1CN2CCS(=O)(=O)NC2,1
D07147,CC1C(C(CC(O1)OC2C(OC(CC2OC=O)OC3C(OC(CC3OC=O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CC(C7C8=CC(=O)OC8)OC=O)O)C)C)C)C)OC=O)OC=O,2
D07149,CNCC(C1=CC(=C(C(=C1)OC)O)OC)O,2
D07150,CC(CC1=CC(=CC=C1)O)N,2
D07151,CC(C(C1=CC=CC=C1)O)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C,2
D07155,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNCC(C3=CC(=C(C=C3)O)O)O,2
D07156,CC(C)NCC(COC1=CC=CC=C1CC=C)O,2
D07157,CC1=CC=C(C=C1)S(=O)(=O)O.C(CO[N+](=O)[O-])N,2
D07158,CC(CCCC(C)(C)O)N,2
D07159,CCN(CC)CCN1C(=NOC1=N)C2=CC=CC=C2,2
D07160,C1=CC=C2C(=C1)C=C(O2)C(C3=CC=C(C=C3)Cl)O,2
D07161,C1COCCN1[N+]2=CC(=N)O[N-]2,2
D07162,CN(CCOP(=O)(O)O)C(=N)N,2
D07164,CCOC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(C)C)C=C1,2
D07165,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC,2
D07166,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=C(C=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,2
D07167,CCN(CC)CCN1C2=C(C=CC(=C2)OC)C3=C1C4CC5C(CC(C(C5C(=O)OC)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC)CN4CC3,2
D07168,CC1=CC(=C(C=C1)NC2=NCCN2)Cl,2
D07169,C1CCCNC(CC1)CN=C(N)N,2
D07170,C1=CC=C2C(=C1)C(=NN=C2NN)NN,2
D07171,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,2
D07172,CCC(C)C(C)C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,2
D07173,CC1CC(CC(C1)(C)C)OC(=O)C2=CN=CC=C2,2
D07174,CCCCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,2
D07176,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,2
D07177,CCCCN(CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2,2
D07178,C=CCN1CC2=CC=CC=C2C3=CC=CC=C3C1,2
D07179,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,2
D07180,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)OCCO)OCCO)O)O)O)O)O)O,2
D07181,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O,2
D07182,CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O,2
D07183,CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O,2
D07184,CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O,2
D07185,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,2
D07186,CC(C)(C(=O)OCCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,2
D07187,CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,2
D07188,CC(C)(C(=O)OCCCC(=O)N(C)C)OC1=CC=C(C=C1)Cl,2
D07189,C1=CC(=CN=C1)C(=O)OCC2C(C(C(O2)(COC(=O)C3=CN=CC=C3)O)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5,2
D07190,CC1=CN=C(C=[N+]1[O-])C(=O)O,2
D07191,C(CCCCCSCCO)CCCCSCCO,2
D07192,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2,0
D07196,CC1=CC=C(C=C1)C(CCN(C)C)C2=CC=CC=C2,3
D07200,C1C(C(OC1N2C=C(C(=NC2=O)N)I)CO)O,3
D07201,CC12CC(C3(C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC43C)F)O,3
D07202,CC1CC2C3CC(C4=CC(=O)C(=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)Cl)F,3
D07209,B(O)(O)O[Hg]C1=CC=CC=C1.C1=CC=C(C=C1)[Hg].O,3
D07210,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],3
D07211,C1=CC2=C(C=C1O)OC(=O)S2,3
D07213,CCCCCC=CCC=CCC=CCCCCC(=O)O,3
D07216,CCCOC(=O)C1=C(C(=C(S1)C(=O)OCCC)O)O,4
D07217,CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC,4
D07218,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5,4
D07220,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O,4
D07221,CCCOC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4OC)C,4
D07222,CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4C1=CC(=O)CC4,4
D07223,CC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C,4
D07224,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2.[Br-],4
D07225,CCN(CC)C1=NC(=NC(=N1)NN)N(CC)CC,4
D07226,CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,4
D07227,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN)C(=O)NCC(=O)N,5
D07228,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,5
D07229,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSCCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OC)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,5
D07230,CC12CC(C3C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,5
D07231,CC1=CC(=O)NC(=S)N1,5
D07232,[O-]Cl(=O)(=O)=O.[K+],5
D07233,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C.CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN5CCN(CC5)CCO)N(C)C)O,6
D07234,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)O)C,6
D07235,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=[N+]=[N-])C(=O)O)C,6
D07236,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C,6
D07237,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O,6
D07238,COC1=CC(=CC(=C1Br)OC)CC2=CN=C(N=C2N)N,6
D07239,C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N,6
D07240,CC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,6
D07241,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(NC3=CC=C(C=C3)S(=O)(=O)NC4=NN=C(C=C4)OC)S(=O)(=O)O,6
D07242,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)(C)F)C)O)(C)O,6
D07243,C1C(=O)N(C(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-])CO,6
D07244,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,6
D07245,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],6
D07246,CC(C)CCOC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCCC(C)C,6
D07247,C1C(C(=O)NO1)N=CC2=CC=C(C=C2)C=NC3CONC3=O,6
D07248,C1COCCN1CNC(=O)C2=NC=CN=C2,6
D07249,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O,6
D07250,C1COCCN1C(=N)N=C(N)N,6
D07251,C1=C(OC(=C1)[N+](=O)[O-])C=CC=NNC(=O)C2=CC=C(S2)[N+](=O)[O-],0
D07252,C1CN(P(=O)(OC1)N(CCCl)CCCl)CCCl,7
D07253,CS(=O)(=O)OCC(C(COS(=O)(=O)C)O)O,7
D07254,C1CN1C2=CC(=O)C(=C(C2=O)N3CC3)N4CC4,7
D07255,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,7
D07256,C1C(O1)COCCOCCOCCOCC2CO2,7
D07257,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O,7
D07258,CC(=NN=C(N)N)C=NN=C(N)N,7
D07259,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,7
D07260,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,7
D07261,C1CC(=O)NC1C(=O)N2CSCC2C(=O)O,7
D07262,CCCCC1C(=O)NN(C1=O)C2=CC=CC=C2,8
D07263,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3.CCN(CC)CCNC(=O)COC1=CC=C(C=C1)Cl.O.O,8
D07264,CCCCC(C(=O)N(C1=CC=CC=C1)NC2=CC=CC=C2)C(=O)O,8
D07265,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)O,8
D07266,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NO,8
D07267,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4,8
D07268,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO,8
D07269,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,8
D07270,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,8
D07271,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2O)C(=O)O,8
D07272,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC,8
D07273,CC1=C(N(C2=CC=CC=[N+]12)N=NN3C4=CC=CC=[N+]4C(=C3C5=CC=CC=C5)C)C6=CC=CC=C6.[Br-].[Br-],8
D07274,C1=CC=C(C=C1)C(COC(=O)N)O,8
D07275,CCCCOCC(CN1C(=O)C(C(=O)NC1=O)(CC)C2=CC=CC=C2)OC(=O)N,8
D07276,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,8
D07277,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3,8
D07278,C1=NNC2=C1C(=S)N=CN2,8
D07279,C1=CC=C(C=C1)C2C(=O)C3=C(C2=O)C=C(C=C3)Br,8
D07280,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,8
D07282,CC(=O)C1CCC2C1(CC(=O)C3C2CCC4C3(CCC(C4)O)C)C,9
